trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
365,False,"{'a': 0.75, 'e': 0.0006401644486654306}",30,18,25.548117377616343,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.75, 'e': 0.0006273611596921219}",20,0,27.04639217134829,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
367,False,"{'a': 0.75, 'e': 0.0006148139364982795}",25,18,11.89518022887695,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.75, 'e': 0.0006025176577683139}",20,8,23.050653151960926,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.75, 'e': 0.0005904673046129476}",25,5,36.85241770559186,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
370,False,"{'a': 0.75, 'e': 0.0005786579585206886}",30,16,29.14534816485703,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
371,False,"{'a': 0.75, 'e': 0.0005670847993502749}",25,7,-12.209644814929446,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
372,False,"{'a': 0.75, 'e': 0.0005557431033632694}",25,5,14.134136115888973,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
373,False,"{'a': 0.75, 'e': 0.0005446282412960039}",30,4,40.013775888809036,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,False,"{'a': 0.75, 'e': 0.0005337356764700839}",30,17,27.51153847513312,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,False,"{'a': 0.75, 'e': 0.0005230609629406822}",30,23,14.400423103655543,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.75, 'e': 0.0005125997436818686}",20,6,24.631878519573533,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.75, 'e': 0.0005023477488082311}",25,7,33.81215157681371,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,False,"{'a': 0.75, 'e': 0.0004923007938320665}",20,13,13.654612601765129,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
379,False,"{'a': 0.75, 'e': 0.0004824547779554252}",20,14,9.793349548705983,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.75, 'e': 0.00047280568239631667}",20,8,7.624212170956203,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
381,False,"{'a': 0.75, 'e': 0.00046334956874839034}",20,6,23.042480562850123,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.75, 'e': 0.00045408257737342253}",25,2,40.99193326542533,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.75, 'e': 0.00044500092582595407}",35,10,0.8730870563675308,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",1
384,False,"{'a': 0.75, 'e': 0.00043610090730943497}",20,2,26.68978696270569,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.75, 'e': 0.00042737888916324625}",25,18,12.317582320172843,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.75, 'e': 0.0004188313113799813}",35,20,5.155245453534022,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
387,False,"{'a': 0.75, 'e': 0.0004104546851523817}",20,3,3.8855949454974463,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
388,False,"{'a': 0.75, 'e': 0.00040224559144933403}",30,14,-15.380039353966913,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
389,False,"{'a': 0.75, 'e': 0.00039420067962034734}",20,10,20.71697898235018,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.75, 'e': 0.0003863166660279404}",20,13,15.29292130613084,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.75, 'e': 0.0003785903327073816}",25,15,17.225402335707336,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.75, 'e': 0.00037101852605323394}",30,4,35.041262102928826,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.75, 'e': 0.00036359815553216925}",25,9,26.76490490812135,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.75, 'e': 0.0003563261924215259}",25,12,24.42953368032911,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.75, 'e': 0.00034919966857309534}",20,7,21.15541814430291,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.75, 'e': 0.0003422156752016334}",25,17,15.725803334855327,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.75, 'e': 0.00033537136169760074}",30,8,20.49956403898485,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
398,False,"{'a': 0.75, 'e': 0.00032866393446364875}",20,12,14.095102761368421,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,False,"{'a': 0.75, 'e': 0.00032209065577437575}",20,4,25.436241946001445,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.75, 'e': 0.0003156488426588882}",20,0,34.52495058968734,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.75, 'e': 0.0003093358658057105}",25,11,25.70146264357964,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.75, 'e': 0.0003031491484895963}",20,8,20.170583152171133,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.75, 'e': 0.0002970861655198043}",20,0,-10.747423877121802,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
404,False,"{'a': 0.75, 'e': 0.0002911444422094082}",25,3,39.90172476008831,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.75, 'e': 0.0002853215533652201}",25,0,39.156329741907996,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
406,False,"{'a': 0.75, 'e': 0.00027961512229791565}",20,11,16.348272484472336,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.75, 'e': 0.00027402281985195733}",25,2,34.886081353822505,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.75, 'e': 0.0002685423634549182}",25,9,27.60244543207659,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.75, 'e': 0.0002631715161858198}",30,22,13.20369983016748,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.75, 'e': 0.0002579080858621034}",20,0,29.20041929443814,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
411,False,"{'a': 0.75, 'e': 0.00025274992414486136}",20,4,28.97785073598571,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.75, 'e': 0.0002476949256619641}",25,12,26.604535295201106,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.75, 'e': 0.00024274102714872482}",20,14,12.342201500337543,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.75, 'e': 0.00023788620660575034}",30,23,13.2648560114393,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.75, 'e': 0.00023312848247363532}",20,13,12.086121333966423,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.75, 'e': 0.0002284659128241626}",25,11,27.32752247390832,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.75, 'e': 0.00022389659456767936}",30,20,14.11888010304051,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.75, 'e': 0.00021941866267632577}",20,16,7.334366722816158,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.75, 'e': 0.00021503028942279924}",30,11,10.61677228990518,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
420,False,"{'a': 0.75, 'e': 0.00021072968363434325}",25,20,7.101199291342729,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.75, 'e': 0.0002065150899616564}",25,18,12.140531247682688,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.75, 'e': 0.00020238478816242324}",25,9,17.262649000245236,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
423,False,"{'a': 0.75, 'e': 0.00019833709239917477}",25,19,11.51095823692517,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.75, 'e': 0.0001943703505511913}",20,0,31.156081621137822,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
425,False,"{'a': 0.75, 'e': 0.00019048294354016745}",25,4,38.78079851899771,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.75, 'e': 0.0001866732846693641}",30,0,46.50641879599713,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
427,False,"{'a': 0.75, 'e': 0.00018293981897597682}",25,10,26.889244788677694,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.75, 'e': 0.00017928102259645728}",25,18,12.494124618382989,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.75, 'e': 0.00017569540214452812}",25,16,18.831997021319893,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.75, 'e': 0.00017218149410163757}",25,19,10.945330468962373,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.75, 'e': 0.0001687378642196048}",25,10,25.30760961281403,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.75, 'e': 0.00016536310693521271}",20,9,17.661694148751042,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.75, 'e': 0.00016205584479650844}",25,2,38.32004152313397,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.75, 'e': 0.0001588147279005783}",30,18,22.286242517642616,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.75, 'e': 0.0001556384333425667}",20,8,18.444142418643043,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.75, 'e': 0.00015252566467571538}",20,0,34.34399322808967,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
437,False,"{'a': 0.75, 'e': 0.00014947515138220106}",20,16,7.165825286195885,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.75, 'e': 0.00014648564835455704}",20,6,29.26737990573784,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.75, 'e': 0.0001435559353874659}",20,8,-17.079329683649235,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
440,False,"{'a': 0.75, 'e': 0.00014068481667971658}",20,8,21.6455740670306,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.75, 'e': 0.00013787112034612225}",20,13,11.257115129375306,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.75, 'e': 0.0001351136979391998}",30,20,19.791971163114393,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.75, 'e': 0.0001324114239804158}",20,13,11.767623523904831,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.75, 'e': 0.0001297631955008075}",20,8,20.393190843791807,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.75, 'e': 0.00012716793159079132}",20,12,15.036937855266986,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.75, 'e': 0.0001246245729589755}",20,3,14.58929892160065,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
447,False,"{'a': 0.75, 'e': 0.00012213208149979598}",20,8,19.738309532084656,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.75, 'e': 0.00011968943986980006}",25,0,35.946437794788395,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
449,False,"{'a': 0.75, 'e': 0.00011729565107240406}",20,8,19.23400866284251,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.75, 'e': 0.00011494973805095598}",20,6,27.747087964079277,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.75, 'e': 0.00011265074328993686}",20,8,22.820782490106648,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.75, 'e': 0.00011039772842413811}",20,3,26.832181001058174,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.75, 'e': 0.00010818977385565535}",25,11,26.555400342336736,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.75, 'e': 0.00010602597837854225}",20,8,25.574925142221822,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.75, 'e': 0.0001039054588109714}",30,8,38.157781414422516,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.75, 'e': 0.00010182734963475196}",25,5,33.58202565284039,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.75, 'e': 9.979080264205692e-05}",25,0,39.01687805482421,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1,True,"{'a': 0, 'e': 0}",25,0,35.85183934611159,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2,True,"{'a': 0, 'e': 0}",25,13,21.460745986364362,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,11,20.952396707721267,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",25,3,29.834587445889206,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",30,15,26.76681820020985,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",20,14,11.458827683870398,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",30,4,47.47938287911235,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",20,12,15.562167732369007,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,10,24.569504823072336,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,15,9.532253070806604,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",20,8,19.84762440015434,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",30,12,24.923750197683383,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",30,8,35.337114537415694,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",35,21,22.366818615545597,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",20,15,10.49474078537135,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",25,0,34.27714436895482,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
17,True,"{'a': 0, 'e': 0}",20,9,19.647042664712558,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",20,16,8.062468779775676,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",25,15,21.85195030686175,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",20,13,14.22352808635107,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
